date,daily_return,"ln_RV_d,t","ln_RV_w,t","ln_RV_m,t","RV_d,t","RV_w,t","RV_m,t",high,volume,UEMP15T26,UEMP27OV,PERMITW,TB3SMFFM,Fear_Greed_Value,target,Filtered_State,Regime,Regime_Prob
2019-02-03,-0.0175246420374838,-8.723075289853103,-8.228888353458439,-7.39626436692923,0.0001627858068262,0.0002668327891905,0.0006135404474766,3566.8,7874.5221749,894,1283,283.0,-0.01,19.0,-9.332519225433884,1,Low Volatility,0.999944396125823
2019-02-04,-0.0032183809842281,-9.332519225433884,-8.455866819535446,-7.42317910021884,8.849900708128075e-05,0.000212649174224,0.0005972474148325,3522.7,5212.93534933,894,1283,283.0,-0.01,27.0,-10.165543736405464,1,Low Volatility,0.9999765652927841
2019-02-05,0.0064550809554095,-10.165543736405464,-8.717539205773546,-7.5088406788017155,3.847338954076369e-05,0.0001636895018977,0.0005482162792018,3517.5,4590.21373372,894,1283,283.0,-0.01,21.0,-8.373084177634345,1,Low Volatility,0.9998033336888007
2019-02-06,-0.0173925419869057,-8.373084177634345,-8.723639085447395,-7.552283418285805,0.0002310020027343,0.0001626940547727,0.0005249101681569,3520.99742772,13172.0802646,894,1283,283.0,-0.01,14.0,-9.862013542340442,1,Low Volatility,0.9936933082442398
2019-02-07,-0.0039108896549726,-9.862013542340442,-8.838739961644222,-7.596422436866401,5.2117303556450913e-05,0.0001450053439138,0.00050224503649,3462.3,4814.24701978,894,1283,283.0,-0.01,18.0,-6.43433746363366,1,Low Volatility,0.978621678263605
2019-02-08,0.0830618892508143,-6.43433746363366,-7.975415198393739,-7.546513850691903,0.0016054720337196,0.0003438121248783,0.0005279474262605,3800.0,31163.39323849,894,1283,283.0,-0.01,37.0,-8.995203473106152,0,High Volatility,0.9999999471428979
2019-02-09,-0.0015306122448979,-8.995203473106152,-8.01973391145248,-7.672777322820492,0.0001240031644277,0.000328907529698,0.0004653236733414,3740.0,6552.23606375,894,1283,283.0,-0.01,42.0,-8.508912792230175,0,Low Volatility,0.9436321448201506
2019-02-10,0.0079068391469219,-8.508912792230175,-8.002989057094288,-7.705175678808294,0.0002016629553023,0.0003344614080518,0.0004504895494706,3753.5,10041.31858707,894,1283,283.0,-0.01,40.0,-7.827186158125942,1,Low Volatility,0.9884542775000155
2019-02-11,-0.0177760932145047,-7.827186158125942,-7.878548675174055,-7.709319254424012,0.0003987459111345,0.0003787823943451,0.0004486267738992,3750.0,7796.83623492,894,1283,283.0,-0.01,46.0,-7.996243388164157,1,Low Volatility,0.9989281720740409
2019-02-12,0.0035640254033073,-7.996243388164157,-7.771952271522454,-7.738099704473333,0.0003367252007943,0.0004213897959527,0.0004358991256929,3728.0,11337.35416089,894,1283,283.0,-0.01,38.0,-8.543187545944892,1,Low Volatility,0.9978608403418794
2019-02-13,-0.0076065183260245,-8.543187545944892,-7.784277821573417,-7.821164557575463,0.000194868118041,0.0004162278124251,0.000401154243463,3742.39039255,11761.17700525,894,1283,283.0,-0.01,48.0,-8.546987506943466,1,Low Volatility,0.9958437342048848
2019-02-14,-0.0025640326232235,-8.546987506943466,-7.736687355815784,-7.884168228348252,0.0001941290319311,0.0004365152021929,0.0003766597762073,3682.87483504,7532.91144799,894,1283,283.0,-0.01,48.0,-8.400715073312838,1,Low Volatility,0.9992944541704134
2019-02-15,0.0036645062488036,-8.400715073312838,-8.337947212542936,-7.915361094506633,0.0002247065850333,0.0002392629952377,0.0003650920317049,3719.0,7806.98811909,894,1283,283.0,-0.01,43.0,-8.673003981456986,1,Low Volatility,0.9991879762108465
2019-02-16,0.0017290181439197,-8.673003981456986,-8.310189463760073,-7.950762183264757,0.0001711442172012,0.0002459974313482,0.000352393473837,3726.7,7514.81716634,894,1283,283.0,-0.01,43.0,-7.408034554509389,1,Low Volatility,0.9831934805956627
2019-02-17,0.0160628867713397,-7.408034554509389,-8.099103181283674,-7.912630084431971,0.0006063612941937,0.0003038114797613,0.0003660904644661,3790.0,14075.56824161,894,1283,283.0,-0.01,38.0,-6.484898137926015,1,Low Volatility,0.590191224314436
2019-02-18,0.064944451880605,-6.484898137926015,-7.6737033848198335,-7.853807903616598,0.0015263162324656,0.0004648929542372,0.000388270652467,4021.0,37616.38136373,894,1283,283.0,-0.01,63.0,-6.949654057489871,0,High Volatility,1.0
2019-02-19,0.0029662401649028,-6.949654057489871,-7.498734723865268,-7.858701856500521,0.0009589668437149,0.0005537846175115,0.0003863751163033,4083.5,24301.44959648,894,1283,283.0,-0.01,65.0,-7.691972798431042,0,High Volatility,0.999999999566171
2019-02-20,0.0163161984009623,-7.691972798431042,-7.433428452976551,-7.847089539740386,0.0004564767462532,0.0005911572786847,0.0003908879782214,4070.0,15256.35547182,894,1283,283.0,-0.01,59.0,-6.491809903970919,0,High Volatility,0.9999621471122124
2019-02-21,-0.0113933415536374,-6.491809903970919,-7.156257850714882,-7.797053656758563,0.0015158030658835,0.0007799678549636,0.0004109439790558,4145.0,15482.61312915,894,1283,283.0,-0.01,59.0,-8.077128942196241,0,High Volatility,0.9997292024632691
2019-02-22,0.0123478347635201,-8.077128942196241,-7.140655234586243,-7.793019211412518,0.0003105613963887,0.0007922328280144,0.0004126052589978,4074.0,14154.61458986,894,1283,283.0,-0.01,61.0,-6.923955064477791,0,High Volatility,0.9999811026357983
2019-02-23,0.0379222827292216,-6.923955064477791,-7.0038860904621485,-7.736054693528602,0.0009839307253299,0.0009083451863185,0.0004367914562777,4255.0,21520.6468999,894,1283,283.0,-0.01,63.0,-5.839437714523501,0,High Volatility,0.9999999873798516
2019-02-24,-0.0904278049475332,-5.839437714523501,-6.694658173689596,-7.551382463806837,0.0029104786856977,0.0012375048136762,0.0005253833014277,4282.4,36095.05016405,894,1283,283.0,-0.01,69.0,-7.484046426517941,0,High Volatility,1.0
2019-02-25,0.0236212251716128,-7.484046426517941,-6.812679377800663,-7.546210699613997,0.0005619788026323,0.0010997423237,0.0005281074983536,3966.5,10406.15612118,894,1283,283.0,-0.01,47.0,-8.078866397162644,0,Low Volatility,0.5625226830045633
2019-02-26,-0.00637462389719,-8.078866397162644,-6.900743958603304,-7.544504828472167,0.0003100222784304,0.0010070359572308,0.0005290091505274,3934.1,5112.09993461,894,1283,283.0,-0.01,40.0,-7.217867771627514,1,Low Volatility,0.9192912798886191
2019-02-27,0.0008468486963661,-7.217867771627514,-6.8622167346727885,-7.527908867379732,0.0007333644534765,0.001046591343977,0.000537861821915,3934.0,12027.53847788,894,1283,283.0,-0.01,39.0,-7.201492506893529,1,Low Volatility,0.9423909242486876
2019-02-28,-0.0015640624599368,-7.201492506893529,-6.973313947418111,-7.50558404239815,0.0007454723550361,0.0009365440995702,0.0005500045305554,3988.0,12090.39111659,894,1283,283.0,-0.01,39.0,-8.47326419725224,1,Low Volatility,0.9715791843336705
2019-03-01,0.005136106831022,-8.47326419725224,-6.988929863679708,-7.50734245187535,0.0002089816315353,0.0009220327045912,0.0005490382471863,3949.0,4755.39009044,906,1264,328.0,0.0,42.0,-8.023021849395821,1,Low Volatility,0.9981562810152905
2019-03-02,-0.0002554931016862,-8.023021849395821,-7.0961306515091005,-7.498163155416022,0.0003278278780377,0.0008283037264066,0.0005541012338019,3924.0,5113.04622418,906,1264,328.0,0.0,41.0,-8.741339341157632,1,Low Volatility,0.9998590065440186
2019-03-03,-0.0071556350626118,-8.741339341157632,-7.739348090532983,-7.501416035927694,0.000159839664641,0.0004353552948271,0.0005523017370577,3925.0,2876.91345043,906,1264,328.0,0.0,44.0,-7.764053269958758,1,Low Volatility,0.99997730485408
2019-03-04,-0.0218018018018018,-7.764053269958758,-7.785429945921064,-7.4896325398680705,0.0004247315354372,0.0004157485423706,0.0005588482772159,3911.1,10185.06745208,906,1264,328.0,0.0,36.0,-7.766827533000314,1,Low Volatility,0.9998937849755581
2019-03-05,0.0398126463700232,-7.766827533000314,-7.747160247166464,-7.474198306844393,0.000423554851406,0.0004319674813671,0.0005675405787019,3968.7,10793.13197714,906,1264,328.0,0.0,35.0,-8.502404775845143,1,Low Volatility,0.999839851081983
2019-03-06,-5.061241016290907e-05,-8.502404775845143,-7.94002316941944,-7.467497023973579,0.0002029796610436,0.0003561982253053,0.0005713566005007,3986.5,6588.14708078,906,1264,328.0,0.0,42.0,-8.190598144204046,1,Low Volatility,0.9999651611508662
2019-03-07,0.0032899731740649,-8.190598144204046,-8.148015127047712,-7.453662885005615,0.0002772480003498,0.0002893090317787,0.0005793157541943,3997.4,7638.21242523,906,1264,328.0,0.0,56.0,-7.641022803628968,1,Low Volatility,0.9999752082439068
2019-03-08,-0.0060286550297649,-7.641022803628968,-8.02227114698028,-7.4394183050083855,0.0004803369103908,0.0003280740716152,0.0005876269177828,4021.0,9359.77720149,906,1264,328.0,0.0,54.0,-8.167558782446209,1,Low Volatility,0.999966987019587
2019-03-09,0.0194978543941124,-8.167558782446209,-8.041668939478896,-7.426366689089504,0.0002837097690098,0.0003217714846112,0.0005953466666313,4046.2,7379.32824795,906,1264,328.0,0.0,55.0,-8.618455776391933,1,Low Volatility,0.999974391149902
2019-03-10,-0.0043141314385835,-8.618455776391933,-8.032432965515683,-7.509498863771835,0.0001807391409626,0.0003247571240857,0.0005478555702061,4017.2,4673.34120857,906,1264,328.0,0.0,55.0,-8.246697920765369,1,Low Volatility,0.9999829311411039
2019-03-11,-0.0127249999999999,-8.246697920765369,-8.106650039928667,-7.501130332595656,0.0002621226796736,0.000301527287548,0.0005524595540476,4009.2,6608.99222964,906,1264,328.0,0.0,56.0,-8.85565621418887,1,Low Volatility,0.9999796935750922
2019-03-12,0.001266111265858,-8.85565621418887,-8.249508386836144,-7.504701967464451,0.0001425730277355,0.0002613870270237,0.0005504898897954,3979.5,7625.47075442,906,1264,328.0,0.0,56.0,-9.185766082205378,1,Low Volatility,0.9999542945519972
2019-03-13,-0.0019979262031815,-9.185766082205378,-8.305996491385883,-7.522803877049287,0.0001024878726284,0.0002470310572501,0.0005406146218452,3972.6,5528.58683162,906,1264,328.0,0.0,54.0,-7.517311792294914,1,Low Volatility,0.9999769820299479
2019-03-14,0.0005321575186256,-7.517311792294914,-8.162740067996928,-7.510129506129552,0.0005435918913925,0.0002850801845419,0.0005475101781984,4004.0,8299.39062025,906,1264,328.0,0.0,55.0,-9.253176033437084,1,Low Volatility,0.9999811449838008
2019-03-15,0.0139047184864371,-9.253176033437084,-8.37679091752633,-7.516178779479601,9.580688247613992e-05,0.0002301473234112,0.0005442081370129,4011.0,6737.15388738,906,1264,328.0,0.0,55.0,-7.745536784145618,1,Low Volatility,0.9999433887978189
2019-03-16,0.0211926125099919,-7.745536784145618,-8.28835682977918,-7.501673639609197,0.0004326693341612,0.00025142726129,0.0005521594804206,4166.8,13944.75263525,906,1264,328.0,0.0,54.0,-8.954437899210756,1,Low Volatility,0.9995489795579998
2019-03-17,-0.0046815281934367,-8.954437899210756,-8.31809976059004,-7.507458231489641,0.0001291626753011,0.0002440591947669,0.0005489746834295,4089.8,3388.56005931,906,1264,328.0,0.0,58.0,-8.953208706449637,1,Low Volatility,0.9999840693767702
2019-03-18,0.0011796800117966,-8.953208706449637,-8.39902088395583,-7.510000903184388,0.0001293215387435,0.0002250876032055,0.0005475805941476,4120.0,3679.77101749,906,1264,328.0,0.0,56.0,-9.281108312015252,1,Low Volatility,0.9999893658743252
2019-03-19,0.007583594408032,-9.281108312015252,-8.430879199139433,-7.541739338926551,9.31678072220289e-05,0.0002180297145607,0.0005304741445819,4120.0,5548.87372968,906,1264,328.0,0.0,56.0,-8.917937713804832,1,Low Volatility,0.9999788517460556
2019-03-20,0.005498378548981,-8.917937713804832,-8.410465092900946,-7.633296710684068,0.0001339642326982,0.0002225263374278,0.0004840624112563,4136.5,7816.17055756,906,1264,328.0,0.0,55.0,-8.245203781790742,1,Low Volatility,0.9999531816466327
2019-03-21,-0.0199560614051108,-8.245203781790742,-8.609459579832855,-7.682443725697955,0.0002625146201193,0.0001823724415316,0.0004608473371365,4146.9,11825.06558595,906,1264,328.0,0.0,62.0,-9.914699147805836,1,Low Volatility,0.9998727508696802
2019-03-22,9.889240506311126e-05,-9.914699147805836,-8.646453912868903,-7.71232681063654,4.944255102193713e-05,0.0001757489656096,0.0004472795306287,4070.6,4835.62384687,906,1264,328.0,0.0,56.0,-9.285598233583933,1,Low Volatility,0.9999760829264049
2019-03-23,0.0044497181845148,-9.285598233583933,-8.969835429717229,-7.82443497968198,9.27504287742981e-05,0.0001271891219829,0.0003998444427251,4084.0,4367.47861604,906,1264,328.0,0.0,50.0,-9.28625501594009,1,Low Volatility,0.9999929713232262
2019-03-24,-0.0053652293758613,-9.28625501594009,-9.01166434056303,-7.8427650050249,9.26895319293286e-05,0.0001219786729298,0.0003925820472431,4063.1,3363.00974525,906,1264,328.0,0.0,44.0,-8.439012322474023,1,Low Volatility,0.9999941483946027
2019-03-25,-0.0176671450487455,-8.439012322474023,-8.914697766661872,-7.910167389871774,0.0002162636435733,0.0001343989736197,0.0003669931445179,4049.9,6715.1335013,906,1264,328.0,0.0,46.0,-9.749920815193212,1,Low Volatility,0.9999908105032095
2019-03-26,0.0057178841309823,-9.749920815193212,-8.952464971707125,-8.210000822406705,5.8299279965318525e-05,0.0001294177554402,0.0002719204976602,3996.0,5087.49796206,906,1264,328.0,0.0,43.0,-8.868161498487634,1,Low Volatility,0.9999841928105229
2019-03-27,0.0275001878428131,-8.868161498487634,-8.944946340915838,-8.263011370963401,0.0001408012131032,0.0001303944669266,0.0002578812446758,4109.9,7933.0221231,906,1264,328.0,0.0,44.0,-9.451732430457968,1,Low Volatility,0.9999713003997608
2019-03-28,-0.0024210030298598,-9.451732430457968,-9.170021350841235,-8.293387403304347,7.855335909012891e-05,0.0001041142867796,0.0002501656140312,4114.4,6214.55611673,906,1264,328.0,0.0,49.0,-8.323895091755473,1,Low Volatility,0.9999841483569445
2019-03-29,0.021119299279378,-8.323895091755473,-8.934868609399388,-8.361008460398281,0.0002426488814728,0.0001317151911297,0.0002338084282977,4197.2,8645.51861997,906,1264,328.0,0.0,50.0,-8.539351387649225,1,Low Volatility,0.9999682058230458
2019-03-30,-0.0033252868892079,-8.539351387649225,-8.829096717943784,-8.442642832565378,0.0001956170986742,0.0001464104296869,0.0002154799197523,4210.0,6633.3994612900005,906,1264,328.0,0.0,57.0,-10.250569458870892,1,Low Volatility,0.9999641676803355
2019-03-31,0.0005753455676322,-10.250569458870892,-8.886683734214712,-8.46987183033467,3.533737193973549e-05,0.0001382172639741,0.0002096917777658,4182.9,2271.34608601,906,1264,328.0,0.0,56.0,-8.517964332836998,1,Low Volatility,0.9996733093334624
2019-04-01,0.0070316047942411,-8.517964332836998,-8.903798306061269,-8.490426100158578,0.0001998458311664,0.0001358718622017,0.0002054257095368,4224.6,7003.45303823,783,1230,335.0,-0.04,62.0,-5.22048661079743,1,Low Volatility,0.9712459851531574
2019-04-02,0.1728209728671126,-5.22048661079743,-7.013512340357557,-7.874670220073112,0.0054046985017998,0.0008996431796066,0.000380254337442,5106.906078100002,54148.25888931,783,1230,335.0,-0.04,60.0,-5.2413870424531375,0,High Volatility,1.0
2019-04-03,0.0113569411430078,-5.2413870424531375,-6.41570964665185,-7.519272775557684,0.005292910250817,0.0016356587564229,0.000542526961288,5335.5,44293.02019615,783,1230,335.0,-0.04,71.0,-6.424647822707896,0,High Volatility,1.0
2019-04-04,-0.0078545600642828,-6.424647822707896,-6.289319173226584,-7.448275335124991,0.0016211040934591,0.001856023147047,0.0005824452693565,5100.0,15415.82950616,783,1230,335.0,-0.04,61.0,-6.988575518333287,0,High Volatility,0.9999094038525822
2019-04-05,0.0291765372856305,-6.988575518333287,-6.238324798509647,-7.40793016266597,0.0009223594804816,0.0019531246611911,0.0006064245966711,5132.5,11362.64000838,783,1230,335.0,-0.04,59.0,-6.361844838461367,0,High Volatility,0.9992209476682418
2019-04-06,0.0015935471178438,-6.361844838461367,-6.132209830093614,-7.331299374033024,0.0017261792507127,0.0021717763971966,0.0006547223050165,5280.0,14198.85173623,783,1230,335.0,-0.04,65.0,-6.844055431142207,0,High Volatility,0.9994253701521714
2019-04-07,0.0288542751075404,-6.844055431142207,-6.066627237418004,-7.301929138987999,0.0010657724568432,0.0023189814093257,0.0006742368232316,5321.6,9951.59523105,783,1230,335.0,-0.04,69.0,-6.818815153537965,0,High Volatility,0.998312024745638
2019-04-08,0.0142038946162657,-6.818815153537965,-6.013065359909709,-7.262697908125605,0.0010930152105668,0.0024465770349543,0.0007012136712835,5373.9,17816.93767317,783,1230,335.0,-0.04,65.0,-7.302133448376211,0,High Volatility,0.9999984671924645
2019-04-09,-0.0180897522776898,-7.302133448376211,-6.336336778930506,-7.239516028287729,0.0006740990843899,0.0017707771181815,0.0007176590027311,5312.4,11902.33692328,783,1230,335.0,-0.04,64.0,-6.500082355389718,0,High Volatility,0.999510673205696
2019-04-10,0.0179820945881179,-6.500082355389718,-6.701223809329593,-7.183466498457938,0.0015033153817552,0.0012294064226012,0.0007590320928004,5488.0,15779.97224898,783,1230,335.0,-0.04,62.0,-6.301207977545818,0,High Volatility,0.9991368582345339
2019-04-11,-0.0472872450612983,-6.301207977545818,-6.676776359798164,-7.111812241254843,0.0018340879013285,0.0012598326808683,0.0008154159219202,5342.1,19430.17186758,783,1230,335.0,-0.04,65.0,-7.5341998947435265,0,High Volatility,0.9961778176705846
2019-04-12,0.0108717137774263,-7.5341998947435265,-6.721755017727132,-7.094306627760663,0.0005344887396765,0.001204422575039,0.0008298159508218,5134.9,9220.70737032,783,1230,335.0,-0.04,42.0,-8.491562897574225,0,Low Volatility,0.7796102241292636
2019-04-13,-0.0020140789988267,-8.491562897574225,-6.920699974149722,-7.107993222062592,0.0002051923148074,0.0009871387270525,0.0008185359649356,5163.0,5208.49245551,783,1230,335.0,-0.04,62.0,-8.31312064112103,1,Low Volatility,0.9828688145468363
2019-04-14,0.0177714207339771,-8.31312064112103,-7.047103383264678,-7.101924766513783,0.0002452774249953,0.0008699251510742,0.000823518316353,5211.9,4145.6202772,783,1230,335.0,-0.04,51.0,-7.114390588223217,1,Low Volatility,0.9991752581619415
2019-04-15,-0.0291877404339288,-7.114390588223217,-7.094123231099927,-7.086634911549457,0.0008133162048128,0.0008299681502522,0.0008362065453747,5218.6,9522.6666296,783,1230,335.0,-0.04,60.0,-7.603577279675607,1,Low Volatility,0.9998356878260922
2019-04-16,0.0379973993089739,-7.603577279675607,-7.124784996428399,-7.072013050254273,0.0004986643770052,0.0008049060491973,0.0008485232687648,5256.7,8376.52337868,783,1230,335.0,-0.04,50.0,-7.692559951249788,1,Low Volatility,0.999890163730691
2019-04-17,0.0038399816597891,-7.692559951249788,-7.330387815020729,-7.059253383928773,0.0004562088033143,0.0006553193951343,0.0008594195109172,5300.0,9283.55311288,783,1230,335.0,-0.04,61.0,-7.815129472130162,1,Low Volatility,0.9998787627075477
2019-04-18,0.0107267928708725,-7.815129472130162,-7.70412861064058,-7.0472855782987525,0.0004035825637889,0.0004509614897715,0.0008697666694694,5340.0,9040.37430187,783,1230,335.0,-0.04,64.0,-7.789226894102091,1,Low Volatility,0.9999354891033299
2019-04-19,0.0006093296497029,-7.789226894102091,-7.742988000583908,-7.036603983526542,0.0004141729597945,0.0004337735212169,0.0008791069603726,5376.0,6306.26326979,783,1230,335.0,-0.04,61.0,-7.9684713908624145,1,Low Volatility,0.9999726939112568
2019-04-20,0.0048812151577877,-7.9684713908624145,-7.697592692637546,-7.033435591613359,0.0003462077980211,0.0004539185902474,0.0008818967329693,5404.84614183,6476.22455417,783,1230,335.0,-0.04,62.0,-8.151106721183153,1,Low Volatility,0.9998688782968417
2019-04-21,-0.0033968412156242,-8.151106721183153,-7.684107471160008,-7.02444358563891,0.0002884159868502,0.000460081241941,0.0008898625141636,5368.0,6153.09772843,783,1230,335.0,-0.04,62.0,-7.393145341787716,1,Low Volatility,0.996354715266888
2019-04-22,0.0180198801180031,-7.393145341787716,-7.747511789698403,-7.005052755918221,0.000615457083021,0.0004318156531136,0.0009072860693052,5459.5,11949.18644361,783,1230,335.0,-0.04,61.0,-6.878530709416096,1,Low Volatility,0.8819304925458298
2019-04-23,0.0236811990106686,-6.878530709416096,-7.585675834466821,-6.971208226187154,0.0010296557978692,0.0005076715703799,0.0009385182781698,5647.4,18768.59258718,783,1230,335.0,-0.04,68.0,-7.167314781864501,1,High Volatility,0.9734100791048401
2019-04-24,-0.0119904076738609,-7.167314781864501,-7.500699464954544,-6.951683620701952,0.0007713913066221,0.000552697642281,0.0009570225336048,5690.0,16533.95319566,783,1230,335.0,-0.04,65.0,-6.291447292162905,0,High Volatility,0.9971933298068851
2019-04-25,-0.0481786991751223,-6.291447292162905,-7.182685020365818,-6.891079947133009,0.0018520775089242,0.0007596254915861,0.0010168151412368,5558.0,21494.08212371,783,1230,335.0,-0.04,58.0,-6.814440089828191,0,High Volatility,0.9999928080937347
2019-04-26,0.0374453562389751,-6.814440089828191,-7.06173710987666,-6.8601893330105455,0.0010978076978228,0.0008572875970187,0.0010487153573941,5525.0,21534.88858042,783,1230,335.0,-0.04,41.0,-8.364897241801513,0,High Volatility,0.9999219995824424
2019-04-27,-0.0016633092461513,-8.364897241801513,-7.080798921300843,-6.855295401636036,0.0002329009640385,0.0008411009064497,0.001053860277559,5458.0,4566.88200794,783,1230,335.0,-0.04,42.0,-7.968463943114744,0,Low Volatility,0.9397155507014557
2019-04-28,0.0157166922749403,-7.968463943114744,-7.071030673553145,-6.852025130979194,0.000346210376499,0.0008493572478281,0.0010573123273932,5545.7,7767.64177192,783,1230,335.0,-0.04,40.0,-7.88855383409288,1,Low Volatility,0.9923817780564977
2019-04-29,-0.0012211124881533,-7.88855383409288,-7.112312775415948,-6.846385390318147,0.0003750115118895,0.0008150078805236,0.0010632921411671,5518.0,7811.58844467,783,1230,335.0,-0.04,42.0,-7.851149829606529,1,Low Volatility,0.9990760481393409
2019-04-30,0.0217920713435884,-7.851149829606529,-7.231369842249276,-6.835349940661385,0.0003893040774488,0.0007235290633207,0.0010750910313507,5612.0,7442.74684773,783,1230,335.0,-0.04,42.0,-8.681776205321627,1,Low Volatility,0.9998276955861652
2019-05-01,0.0053535401630722,-8.681776205321627,-7.357852845572595,-6.836286621281231,0.0001696494675394,0.0006375659434518,0.0010740844858965,5655.0,5537.05042588,784,1299,353.0,-0.04,51.0,-7.731208759344241,1,Low Volatility,0.999684279363403
2019-05-02,0.0167510436095568,-7.731208759344241,-7.738590281899677,-7.00365148833444,0.0004389132558254,0.0004356853358662,0.0009085583110307,5784.3,11075.51571568,784,1299,353.0,-0.04,50.0,-6.389936073338664,1,Low Volatility,0.9971938681714592
2019-05-03,0.0512247108564241,-6.389936073338664,-7.564335499816153,-7.145919301116662,0.0016783634901343,0.000518621877625,0.0007880734190079,6150.0,19480.27885833,784,1299,353.0,-0.04,63.0,-6.8358072417482365,1,Low Volatility,0.9814800903775498
2019-05-04,0.0134784776466678,-6.8358072417482365,-7.355818135277577,-7.169306295082429,0.0010745995034503,0.0006388645261124,0.000769856599341,6189.9903581,9437.42259102,784,1299,353.0,-0.04,66.0,-7.37884881352502,1,Low Volatility,0.9991505452498552
2019-05-05,-0.0092976298683196,-7.37884881352502,-7.295487023917617,-7.18229486329379,0.0006243191802711,0.0006785943552227,0.0007599219226673,6112.3,5815.39467355,784,1299,353.0,-0.04,67.0,-7.262065390547421,1,Low Volatility,0.9999314438190985
2019-05-06,-0.0022349320612059,-7.262065390547421,-7.22898304205612,-7.228275754849118,0.0007016573415565,0.0007252580451751,0.0007257711923621,6102.0,6477.3809296,784,1299,353.0,-0.04,57.0,-6.741677406343117,1,Low Volatility,0.9998739519244909
2019-05-07,0.0119610477944227,-6.741677406343117,-7.084123061274271,-7.223012823807226,0.0011806650396459,0.0008383096112033,0.0007296009451222,6325.0,11990.22369015,784,1299,353.0,-0.04,69.0,-7.094345320418528,1,Low Volatility,0.9978473714096671
2019-05-08,0.0166393442622951,-7.094345320418528,-6.977518602107765,-7.235111995766008,0.0008297838436583,0.0009326145220774,0.0007208265662252,6230.0,8222.13675641,784,1299,353.0,-0.04,63.0,-7.477174413900662,1,Low Volatility,0.9886658382549741
2019-05-09,0.009755704265097,-7.477174413900662,-6.958260549082239,-7.240130164467526,0.0005658540281033,0.0009507489181171,0.0007172183976823,6344.0,9682.27718866,784,1299,353.0,-0.04,69.0,-7.000343563915104,1,Low Volatility,0.8603097606756765
2019-05-10,0.0282178217821782,-7.000343563915104,-7.080673019216823,-7.268017350006498,0.0009115687296276,0.0008412068094733,0.0006974935092781,6522.2,14493.48285785,784,1299,353.0,-0.04,71.0,-5.953858738025835,1,High Volatility,0.7507264356828476
2019-05-11,0.1066053706493548,-5.953858738025835,-6.850881845327403,-7.232261698368033,0.0025958046378804,0.0010585218286776,0.0007228840671631,7279.0,37945.37174068,784,1299,353.0,-0.04,76.0,-5.150278100088761,0,High Volatility,1.0
2019-05-12,-0.0198874401762783,-5.150278100088761,-6.321308737311908,-7.014975841553938,0.005797792136114,0.001797589393798,0.0008983275137111,7448.0,31958.82528419,784,1299,353.0,-0.04,75.0,-5.440832222271581,0,High Volatility,1.0
2019-05-13,0.1127387805367012,-5.440832222271581,-6.0675842785098455,-6.872371840072574,0.0043358733584468,0.0023167631104966,0.0010360168818324,8050.0,36467.14132655,784,1299,353.0,-0.04,78.0,-5.388861222855288,0,High Volatility,1.0
2019-05-14,0.0233183625670789,-5.388861222855288,-5.877939549455556,-6.74217303501191,0.0045671713658418,0.0028005497285246,0.0011800800131939,8194.1,29342.89533348,784,1299,353.0,-0.04,78.0,-6.080303771520804,0,High Volatility,1.0
2019-05-15,0.0232314510494346,-6.080303771520804,-5.8062165179669645,-6.701376382707198,0.0022874816755829,0.0030087922759424,0.0012292188622196,8209.0,19036.43866675,784,1299,353.0,-0.04,77.0,-5.694742324278668,0,High Volatility,0.9999990050651324
2019-05-16,-0.0340354708867784,-5.694742324278668,-5.681491530244645,-6.626556546128242,0.003363603786497,0.0034084708128558,0.001324716842536,8352.3,22313.8762668,784,1299,353.0,-0.04,75.0,-4.973289102692246,0,High Volatility,0.999999977803782
2019-05-17,-0.0562107968497526,-4.973289102692246,-5.456875217595083,-6.475850677475021,0.0069203488228807,0.0042668679690348,0.0015401881765215,7910.0,29021.92287556,784,1299,353.0,-0.04,65.0,-6.562469609734016,0,High Volatility,0.9999999999972715
2019-05-18,-0.0212728669839171,-6.562469609734016,-5.497302786592044,-6.454252542248837,0.0014123933393859,0.004097809212107,0.0015738152023748,7518.0,9319.32596968,784,1299,353.0,-0.04,67.0,-6.057824416543088,0,High Volatility,0.9986160615716086
2019-05-19,0.1278494786573187,-6.057824416543088,-5.625776049621251,-6.414284010463269,0.0023394851000407,0.0036037653498108,0.0016379922737163,8269.2,23458.30555996,784,1299,353.0,-0.04,70.0,-5.76400305996987,0,High Volatility,0.9999999972951628
2019-05-20,-0.0241442057569947,-5.76400305996987,-5.674403710237908,-6.359015889264973,0.0031385227235655,0.0034327152591135,0.0017310694379011,8188.0,16901.81605768,784,1299,353.0,-0.04,73.0,-6.632762066376968,0,High Volatility,0.9977278754624818
2019-05-21,-0.0073697250631993,-6.632762066376968,-5.819753502900742,-6.339412182381624,0.0013165217390844,0.0029683367410053,0.0017653396296423,8094.0,7692.87675494,784,1299,353.0,-0.04,68.0,-6.275813343638614,0,High Volatility,0.9291460434348511
2019-05-22,-0.0392993965925289,-6.275813343638614,-5.839497351469207,-6.315792307621257,0.0018812603202431,0.0029103051188139,0.001807533070883,8039.9,10794.3735444,784,1299,353.0,-0.04,69.0,-6.710809581262256,0,High Volatility,0.9157559137045346
